,BP,ECG,PPG
78462,64.0,0.0616455078125,2.1771240234375
78463,64.0,0.0457763671875,2.16888427734375
78464,63.0,0.04150390625,2.1563720703125
78465,64.0,0.047607421875,2.13897705078125
78466,63.0,0.0421142578125,2.119140625
78467,62.0,0.028076171875,2.0977783203125
78468,63.0,0.0201416015625,2.0733642578125
78469,63.0,0.0152587890625,2.049560546875
78470,63.0,0.006103515625,2.02484130859375
78471,62.0,-0.009765625,2.00225830078125
78472,62.0,-0.0067138671875,1.98028564453125
78473,62.0,0.0115966796875,1.959228515625
78474,62.0,0.0213623046875,1.93878173828125
78475,62.0,0.0238037109375,1.91925048828125
78476,61.0,0.0323486328125,1.9000244140625
78477,61.0,0.0341796875,1.88201904296875
78478,61.0,0.0164794921875,1.864013671875
78479,62.0,-0.0006103515625,1.84814453125
78480,61.0,-0.0030517578125,1.83349609375
78481,61.0,0.0042724609375,1.82159423828125
78482,61.0,0.0018310546875,1.80999755859375
78483,61.0,-0.0042724609375,1.80145263671875
78484,61.0,-0.0054931640625,1.7926025390625
78485,60.0,-0.0018310546875,1.7840576171875
78486,60.0,-0.008544921875,1.77581787109375
78487,60.0,-0.01953125,1.76666259765625
78488,60.0,-0.01708984375,1.75323486328125
78489,60.0,-0.0067138671875,1.7376708984375
78490,60.0,-0.0067138671875,1.7205810546875
78491,59.0,-0.010986328125,1.702880859375
78492,59.0,-0.0054931640625,1.68182373046875
78493,59.0,0.0042724609375,1.65863037109375
78494,60.0,0.0042724609375,1.63330078125
78495,58.0,-0.0091552734375,1.6064453125
78496,58.0,-0.0115966796875,1.57562255859375
78497,58.0,-0.009765625,1.54327392578125
78498,59.0,-0.0189208984375,1.50848388671875
78499,58.0,-0.0238037109375,1.47216796875
78500,58.0,-0.018310546875,1.43463134765625
78501,57.0,-0.009765625,1.39495849609375
78502,57.0,-0.0115966796875,1.35498046875
78503,57.0,-0.020751953125,1.31317138671875
78504,58.0,-0.020751953125,1.27197265625
78505,56.0,-0.009765625,1.2286376953125
78506,57.0,-0.0128173828125,1.18560791015625
78507,56.0,-0.0238037109375,1.14288330078125
78508,57.0,-0.0262451171875,1.0986328125
78509,55.0,-0.023193359375,1.0528564453125
78510,56.0,-0.0286865234375,1.0076904296875
78511,55.0,-0.035400390625,0.963134765625
78512,56.0,-0.0286865234375,0.91827392578125
78513,55.0,-0.01708984375,0.87310791015625
78514,56.0,-0.018310546875,0.83160400390625
78515,55.0,-0.02197265625,0.789794921875
78516,55.0,-0.020751953125,0.748291015625
78517,55.0,-0.0164794921875,0.7086181640625
78518,55.0,-0.0250244140625,0.66864013671875
78519,54.0,-0.040283203125,0.63079833984375
78520,55.0,-0.0396728515625,0.59326171875
78521,55.0,-0.0311279296875,0.55633544921875
78522,54.0,-0.02197265625,0.52001953125
78523,54.0,-0.0079345703125,0.48583984375
78524,54.0,0.01708984375,0.45196533203125
78525,54.0,0.0445556640625,0.4180908203125
78526,53.0,0.05615234375,0.3857421875
78527,53.0,0.0567626953125,0.35308837890625
78528,53.0,0.0634765625,0.32012939453125
78529,53.0,0.0738525390625,0.286865234375
78530,53.0,0.0738525390625,0.25482177734375
78531,53.0,0.072021484375,0.2227783203125
78532,53.0,0.07568359375,0.19134521484375
78533,53.0,0.081787109375,0.159912109375
78534,52.0,0.0628662109375,0.12847900390625
78535,52.0,0.0323486328125,0.09674072265625
78536,53.0,0.00732421875,0.06622314453125
78537,52.0,-0.0067138671875,0.0347900390625
78538,52.0,-0.0213623046875,0.0048828125
78539,52.0,-0.0360107421875,-0.025634765625
78540,52.0,-0.037841796875,-0.05584716796875
78541,51.0,-0.04150390625,-0.087890625
78542,51.0,-0.059814453125,-0.1190185546875
78543,51.0,-0.0823974609375,-0.150146484375
78544,51.0,-0.0848388671875,-0.18096923828125
78545,51.0,-0.0732421875,-0.21240234375
78546,50.0,-0.0634765625,-0.24261474609375
78547,51.0,-0.06103515625,-0.272216796875
78548,50.0,-0.0579833984375,-0.30242919921875
78549,50.0,-0.057373046875,-0.33233642578125
78550,50.0,-0.0653076171875,-0.36224365234375
78551,50.0,-0.0811767578125,-0.391845703125
78552,50.0,-0.0823974609375,-0.4217529296875
78553,51.0,-0.0762939453125,-0.45196533203125
78554,53.0,-0.0738525390625,-0.48004150390625
78555,55.0,-0.0518798828125,-0.5084228515625
78556,59.0,0.032958984375,-0.535888671875
78557,64.0,0.1959228515625,-0.5645751953125
78558,68.0,0.4156494140625,-0.59051513671875
78559,74.0,0.67138671875,-0.6170654296875
78560,80.0,0.9326171875,-0.643310546875
78561,85.0,1.0894775390625,-0.66986083984375
78562,90.0,1.0595703125,-0.69580078125
78563,94.0,0.8740234375,-0.72296142578125
78564,97.0,0.614013671875,-0.75042724609375
78565,98.0,0.386962890625,-0.77880859375
78566,100.0,0.2398681640625,-0.80718994140625
78567,100.0,0.1690673828125,-0.8367919921875
78568,99.0,0.14404296875,-0.86700439453125
78569,99.0,0.1190185546875,-0.8978271484375
78570,97.0,0.076904296875,-0.928955078125
78571,97.0,0.0299072265625,-0.95977783203125
78572,95.0,-0.0018310546875,-0.98968505859375
78573,94.0,-0.01708984375,-1.01837158203125
78574,92.0,-0.030517578125,-1.04583740234375
78575,92.0,-0.037841796875,-1.07177734375
78576,90.0,-0.0335693359375,-1.09832763671875
78577,89.0,-0.02685546875,-1.12396240234375
78578,87.0,-0.030517578125,-1.14959716796875
78579,86.0,-0.035400390625,-1.17523193359375
78580,85.0,-0.028076171875,-1.202392578125
78581,85.0,-0.0103759765625,-1.23016357421875
78582,83.0,-0.010986328125,-1.25732421875
78583,83.0,-0.0152587890625,-1.2847900390625
78584,81.0,-0.0115966796875,-1.31317138671875
78585,81.0,-0.0018310546875,-1.34063720703125
78586,81.0,0.001220703125,-1.36810302734375
78587,81.0,-0.00244140625,-1.39404296875
78588,80.0,0.008544921875,-1.42181396484375
78589,80.0,0.0238037109375,-1.4495849609375
78590,80.0,0.0262451171875,-1.4764404296875
78591,80.0,0.0201416015625,-1.50238037109375
78592,80.0,0.018310546875,-1.53045654296875
78593,80.0,0.0274658203125,-1.55853271484375
78594,80.0,0.025634765625,-1.58538818359375
78595,79.0,0.020751953125,-1.6131591796875
78596,78.0,0.0311279296875,-1.64031982421875
78597,79.0,0.05126953125,-1.66717529296875
78598,77.0,0.059814453125,-1.69189453125
78599,77.0,0.0604248046875,-1.71295166015625
78600,76.0,0.0665283203125,-1.727294921875
78601,75.0,0.079345703125,-1.732177734375
78602,74.0,0.081787109375,-1.722412109375
78603,74.0,0.0848388671875,-1.69403076171875
78604,73.0,0.0927734375,-1.6424560546875
78605,73.0,0.106201171875,-1.563720703125
78606,73.0,0.106201171875,-1.4569091796875
78607,73.0,0.10498046875,-1.31927490234375
78608,73.0,0.1141357421875,-1.15631103515625
78609,72.0,0.12451171875,-0.96893310546875
78610,72.0,0.1220703125,-0.76324462890625
78611,73.0,0.1116943359375,-0.54473876953125
78612,72.0,0.1123046875,-0.3173828125
78613,72.0,0.1202392578125,-0.091552734375
78614,72.0,0.1190185546875,0.12969970703125
78615,73.0,0.1104736328125,0.3411865234375
78616,73.0,0.1092529296875,0.53924560546875
78617,73.0,0.1116943359375,0.71746826171875
78618,73.0,0.09765625,0.87646484375
78619,72.0,0.081787109375,1.01409912109375
78620,72.0,0.0787353515625,1.1309814453125
78621,72.0,0.0775146484375,1.22711181640625
78622,72.0,0.062255859375,1.30645751953125
78623,72.0,0.0390625,1.36993408203125
78624,73.0,0.028076171875,1.4208984375
78625,72.0,0.0244140625,1.4593505859375
78626,72.0,0.0140380859375,1.490478515625
78627,71.0,-0.001220703125,1.51458740234375
78628,70.0,0.0,1.5313720703125
78629,71.0,0.003662109375,1.54541015625
78630,70.0,-0.0006103515625,1.55609130859375
78631,70.0,-0.0201416015625,1.56524658203125
78632,70.0,-0.0213623046875,1.57440185546875
78633,69.0,-0.0152587890625,1.58172607421875
78634,69.0,-0.009765625,1.590576171875
78635,69.0,-0.00732421875,1.6009521484375
78636,68.0,0.0006103515625,1.611328125
78637,67.0,0.01220703125,1.62261962890625
78638,67.0,0.010986328125,1.6339111328125
78639,66.0,0.0067138671875,1.64581298828125
78640,67.0,0.010986328125,1.65740966796875
78641,66.0,0.0146484375,1.66595458984375
78642,65.0,0.0067138671875,1.6729736328125
78643,65.0,-0.0067138671875,1.6778564453125
78644,65.0,0.0,1.67999267578125
78645,64.0,0.010986328125,1.6766357421875
78646,64.0,0.006103515625,1.67022705078125
78647,63.0,-0.0079345703125,1.6607666015625
78648,64.0,-0.013427734375,1.6461181640625
78649,63.0,-0.0128173828125,1.6302490234375
78650,63.0,-0.0164794921875,1.611328125
78651,62.0,-0.0225830078125,1.5924072265625
78652,63.0,-0.01708984375,1.57073974609375
78653,63.0,-0.0103759765625,1.5509033203125
78654,63.0,-0.015869140625,1.53076171875
78655,62.0,-0.030517578125,1.51336669921875
78656,62.0,-0.0347900390625,1.495361328125
78657,61.0,-0.030517578125,1.48040771484375
78658,62.0,-0.0335693359375,1.4678955078125
78659,61.0,-0.0439453125,1.4556884765625
78660,62.0,-0.03662109375,1.4453125
78661,61.0,-0.0274658203125,1.435546875
78662,61.0,-0.0299072265625,1.4276123046875
78663,61.0,-0.0390625,1.42120361328125
78664,61.0,-0.042724609375,1.41510009765625
78665,61.0,-0.0421142578125,1.409912109375
78666,60.0,-0.045166015625,1.40380859375
78667,60.0,-0.052490234375,1.39862060546875
78668,60.0,-0.04638671875,1.39251708984375
78669,60.0,-0.03662109375,1.385498046875
78670,60.0,-0.0421142578125,1.37786865234375
78671,60.0,-0.0592041015625,1.37054443359375
78672,60.0,-0.0604248046875,1.3616943359375
78673,60.0,-0.0518798828125,1.351318359375
78674,59.0,-0.050048828125,1.3421630859375
78675,59.0,-0.050048828125,1.33026123046875
78676,58.0,-0.0421142578125,1.31744384765625
78677,59.0,-0.0323486328125,1.30157470703125
78678,58.0,-0.04150390625,1.28448486328125
78679,59.0,-0.059814453125,1.26556396484375
78680,58.0,-0.06591796875,1.2432861328125
78681,58.0,-0.05859375,1.2188720703125
78682,58.0,-0.05859375,1.19171142578125
78683,59.0,-0.0640869140625,1.16241455078125
78684,57.0,-0.0604248046875,1.1309814453125
78685,57.0,-0.0543212890625,1.09893798828125
78686,57.0,-0.059814453125,1.0626220703125
78687,57.0,-0.064697265625,1.02783203125
78688,57.0,-0.0634765625,0.99029541015625
78689,57.0,-0.054931640625,0.95184326171875
78690,56.0,-0.059814453125,0.9130859375
78691,57.0,-0.0701904296875,0.8746337890625
78692,56.0,-0.0653076171875,0.8349609375
78693,56.0,-0.0543212890625,0.7958984375
78694,56.0,-0.052490234375,0.7568359375
78695,56.0,-0.0543212890625,0.7183837890625
78696,56.0,-0.0469970703125,0.67840576171875
78697,55.0,-0.023193359375,0.63812255859375
78698,55.0,-0.0054931640625,0.5975341796875
78699,55.0,0.0054931640625,0.557861328125
78700,55.0,0.0177001953125,0.51849365234375
78701,55.0,0.029296875,0.478515625
78702,55.0,0.028076171875,0.440673828125
78703,55.0,0.028076171875,0.40374755859375
78704,55.0,0.0384521484375,0.3656005859375
78705,53.0,0.048828125,0.3289794921875
78706,54.0,0.0372314453125,0.291748046875
78707,54.0,0.0164794921875,0.25604248046875
78708,54.0,0.0042724609375,0.22003173828125
78709,53.0,-0.0030517578125,0.18402099609375
78710,54.0,-0.01708984375,0.14984130859375
78711,53.0,-0.032958984375,0.115966796875
78712,54.0,-0.0445556640625,0.081787109375
78713,53.0,-0.0531005859375,0.0494384765625
78714,53.0,-0.076904296875,0.0164794921875
78715,53.0,-0.10986328125,-0.01556396484375
78716,53.0,-0.1226806640625,-0.04669189453125
78717,52.0,-0.1202392578125,-0.076904296875
78718,52.0,-0.1171875,-0.10650634765625
78719,52.0,-0.123291015625,-0.13580322265625
78720,52.0,-0.123291015625,-0.16387939453125
78721,52.0,-0.1190185546875,-0.19195556640625
78722,53.0,-0.1251220703125,-0.2197265625
78723,52.0,-0.1318359375,-0.24810791015625
78724,51.0,-0.126953125,-0.2740478515625
78725,51.0,-0.1220703125,-0.30181884765625
78726,51.0,-0.1336669921875,-0.32867431640625
78727,51.0,-0.1458740234375,-0.3564453125
78728,51.0,-0.1416015625,-0.38482666015625
78729,50.0,-0.106201171875,-0.4132080078125
78730,51.0,-0.0360107421875,-0.44219970703125
78731,51.0,0.0946044921875,-0.4693603515625
78732,50.0,0.3033447265625,-0.49652099609375
78733,51.0,0.5694580078125,-0.52459716796875
78734,50.0,0.83984375,-0.55145263671875
78735,50.0,1.038818359375,-0.577392578125
78736,49.0,1.0748291015625,-0.604248046875
78737,50.0,0.931396484375,-0.63079833984375
78738,50.0,0.6658935546875,-0.6573486328125
78739,52.0,0.3826904296875,-0.6842041015625
78740,53.0,0.18798828125,-0.71136474609375
78741,56.0,0.1116943359375,-0.738525390625
78742,61.0,0.0750732421875,-0.7659912109375
78743,65.0,0.0408935546875,-0.79193115234375
78744,71.0,0.010986328125,-0.81878662109375
78745,76.0,-0.0201416015625,-0.84442138671875
78746,81.0,-0.0579833984375,-0.8697509765625
78747,85.0,-0.0909423828125,-0.89508056640625
78748,90.0,-0.1025390625,-0.92071533203125
78749,93.0,-0.096435546875,-0.947265625
78750,96.0,-0.09765625,-0.972900390625
78751,97.0,-0.1043701171875,-0.999755859375
78752,98.0,-0.103759765625,-1.02569580078125
78753,96.0,-0.09521484375,-1.05194091796875
78754,97.0,-0.0927734375,-1.077880859375
78755,96.0,-0.0946044921875,-1.10260009765625
78756,95.0,-0.0848388671875,-1.12762451171875
78757,94.0,-0.07080078125,-1.15203857421875
78758,92.0,-0.0689697265625,-1.17645263671875
78759,91.0,-0.0762939453125,-1.20147705078125
78760,90.0,-0.0732421875,-1.2261962890625
78761,88.0,-0.05859375,-1.25213623046875
78762,87.0,-0.050048828125,-1.279296875
78763,86.0,-0.0469970703125,-1.3079833984375
78764,84.0,-0.0347900390625,-1.337890625
78765,82.0,-0.0244140625,-1.36871337890625
78766,81.0,-0.023193359375,-1.400146484375
78767,80.0,-0.0286865234375,-1.4306640625
78768,80.0,-0.0213623046875,-1.463623046875
78769,80.0,-0.0079345703125,-1.497802734375
78770,79.0,-0.00244140625,-1.5301513671875
78771,78.0,-0.0091552734375,-1.5625
78772,77.0,0.0006103515625,-1.593017578125
78773,76.0,0.0140380859375,-1.61895751953125
78774,77.0,0.01708984375,-1.63909912109375
78775,77.0,0.0213623046875,-1.64825439453125
78776,76.0,0.03662109375,-1.644287109375
78777,76.0,0.0518798828125,-1.622314453125
78778,76.0,0.057373046875,-1.5753173828125
78779,76.0,0.0592041015625,-1.50238037109375
78780,76.0,0.06591796875,-1.39923095703125
78781,75.0,0.0848388671875,-1.2689208984375
78782,74.0,0.091552734375,-1.10992431640625
78783,74.0,0.0872802734375,-0.9271240234375
78784,73.0,0.09033203125,-0.7244873046875
78785,73.0,0.0958251953125,-0.50994873046875
78786,72.0,0.0860595703125,-0.2874755859375
78787,71.0,0.07568359375,-0.06500244140625
78788,71.0,0.0726318359375,0.152587890625
78789,71.0,0.076904296875,0.36102294921875
78790,70.0,0.074462890625,0.55511474609375
78791,70.0,0.0628662109375,0.7318115234375
78792,70.0,0.06103515625,0.889892578125
78793,71.0,0.0616455078125,1.0284423828125
78794,71.0,0.0408935546875,1.14715576171875
78795,72.0,0.0146484375,1.2481689453125
78796,70.0,0.0054931640625,1.331787109375
78797,71.0,0.00732421875,1.39984130859375
78798,71.0,0.0,1.456298828125
78799,71.0,-0.0115966796875,1.50054931640625
78800,71.0,-0.0177001953125,1.53533935546875
78801,71.0,-0.0225830078125,1.563720703125
78802,71.0,-0.032958984375,1.5875244140625
78803,71.0,-0.0445556640625,1.607666015625
78804,71.0,-0.050048828125,1.62628173828125
78805,71.0,-0.0445556640625,1.64215087890625
78806,71.0,-0.0457763671875,1.658935546875
78807,71.0,-0.0457763671875,1.6748046875
78808,71.0,-0.0360107421875,1.6912841796875
78809,71.0,-0.0250244140625,1.7095947265625
78810,71.0,-0.025634765625,1.72760009765625
78811,70.0,-0.03173828125,1.74591064453125
78812,71.0,-0.0323486328125,1.7645263671875
78813,69.0,-0.02685546875,1.7822265625
78814,70.0,-0.035400390625,1.79931640625
78815,69.0,-0.0494384765625,1.81427001953125
78816,69.0,-0.0433349609375,1.82708740234375
78817,68.0,-0.030517578125,1.83746337890625
78818,67.0,-0.02685546875,1.844482421875
78819,68.0,-0.030517578125,1.84722900390625
78820,67.0,-0.0311279296875,1.846923828125
78821,66.0,-0.030517578125,1.8402099609375
78822,66.0,-0.0323486328125,1.83013916015625
78823,66.0,-0.0360107421875,1.81671142578125
78824,65.0,-0.03662109375,1.79840087890625
78825,65.0,-0.0335693359375,1.77764892578125
78826,64.0,-0.0433349609375,1.754150390625
78827,64.0,-0.0531005859375,1.72943115234375
78828,64.0,-0.0482177734375,1.7041015625
78829,63.0,-0.040283203125,1.67938232421875
78830,63.0,-0.0457763671875,1.6558837890625
78831,63.0,-0.059814453125,1.63330078125
78832,63.0,-0.0701904296875,1.612548828125
78833,62.0,-0.069580078125,1.593017578125
78834,62.0,-0.0762939453125,1.5740966796875
78835,61.0,-0.0823974609375,1.55609130859375
78836,62.0,-0.0799560546875,1.5399169921875
78837,61.0,-0.0665283203125,1.52252197265625
78838,61.0,-0.0665283203125,1.5081787109375
78839,61.0,-0.0726318359375,1.4935302734375
78840,60.0,-0.072021484375,1.47979736328125
78841,61.0,-0.067138671875,1.46728515625
78842,61.0,-0.0762939453125,1.45538330078125
78843,61.0,-0.09033203125,1.444091796875
78844,60.0,-0.087890625,1.43310546875
78845,60.0,-0.0830078125,1.42242431640625
78846,59.0,-0.0860595703125,1.4105224609375
78847,60.0,-0.091552734375,1.39862060546875
78848,60.0,-0.0860595703125,1.3848876953125
78849,59.0,-0.07568359375,1.36932373046875
78850,59.0,-0.0738525390625,1.35345458984375
78851,59.0,-0.081787109375,1.33392333984375
78852,59.0,-0.0909423828125,1.31256103515625
78853,59.0,-0.09033203125,1.287841796875
78854,59.0,-0.1007080078125,1.26129150390625
78855,58.0,-0.1104736328125,1.23077392578125
78856,59.0,-0.1068115234375,1.19842529296875
78857,58.0,-0.1007080078125,1.16455078125
78858,58.0,-0.101318359375,1.1279296875
78859,58.0,-0.10498046875,1.09161376953125
78860,58.0,-0.0982666015625,1.05224609375
78861,57.0,-0.0872802734375,1.01104736328125
78862,58.0,-0.08544921875,0.96832275390625
78863,58.0,-0.09033203125,0.92529296875
78864,57.0,-0.09033203125,0.880126953125
78865,58.0,-0.086669921875,0.833740234375
78866,56.0,-0.093994140625,0.787353515625
78867,57.0,-0.107421875,0.7403564453125
78868,57.0,-0.1092529296875,0.69305419921875
78869,57.0,-0.1031494140625,0.64605712890625
78870,56.0,-0.0970458984375,0.59906005859375
78871,56.0,-0.0946044921875,0.5535888671875
78872,56.0,-0.0823974609375,0.50628662109375
78873,56.0,-0.07568359375,0.4583740234375
78874,55.0,-0.0823974609375,0.41259765625
78875,55.0,-0.093994140625,0.3668212890625
78876,55.0,-0.0970458984375,0.32135009765625
78877,55.0,-0.0958251953125,0.277099609375
78878,55.0,-0.0994873046875,0.23468017578125
78879,55.0,-0.1092529296875,0.1934814453125
78880,55.0,-0.1043701171875,0.15350341796875
78881,54.0,-0.086669921875,0.11566162109375
78882,54.0,-0.069580078125,0.07965087890625
78883,54.0,-0.05126953125,0.04364013671875
78884,54.0,-0.0262451171875,0.0067138671875
78885,54.0,-0.0018310546875,-0.02899169921875
78886,53.0,0.0048828125,-0.06561279296875
78887,54.0,-0.001220703125,-0.10162353515625
78888,54.0,0.00732421875,-0.13763427734375
78889,54.0,0.0213623046875,-0.17333984375
78890,53.0,0.0238037109375,-0.208740234375
78891,53.0,0.0213623046875,-0.24322509765625
78892,52.0,0.0140380859375,-0.27862548828125
78893,53.0,0.0054931640625,-0.31036376953125
78894,53.0,-0.02197265625,-0.34271240234375
78895,53.0,-0.048828125,-0.37353515625
78896,52.0,-0.0701904296875,-0.4052734375
78897,52.0,-0.0811767578125,-0.4364013671875
78898,52.0,-0.096435546875,-0.46722412109375
78899,52.0,-0.1129150390625,-0.4974365234375
78900,52.0,-0.1153564453125,-0.528564453125
78901,52.0,-0.1104736328125,-0.55999755859375
78902,51.0,-0.113525390625,-0.5902099609375
78903,51.0,-0.12451171875,-0.62164306640625
78904,51.0,-0.125732421875,-0.65093994140625
78905,50.0,-0.1165771484375,-0.68145751953125
78906,50.0,-0.11474609375,-0.71136474609375
78907,50.0,-0.1153564453125,-0.7403564453125
78908,50.0,-0.1190185546875,-0.76873779296875
78909,50.0,-0.1165771484375,-0.79681396484375
78910,50.0,-0.130615234375,-0.8233642578125
78911,50.0,-0.145263671875,-0.85113525390625
78912,50.0,-0.147705078125,-0.8795166015625
78913,51.0,-0.1263427734375,-0.9088134765625
78914,53.0,-0.081787109375,-0.9368896484375
78915,55.0,0.0103759765625,-0.966796875
78916,59.0,0.1800537109375,-0.999755859375
78917,64.0,0.4156494140625,-1.03118896484375
78918,69.0,0.679931640625,-1.06414794921875
78919,75.0,0.9405517578125,-1.097412109375
78920,79.0,1.1114501953125,-1.13128662109375
78921,85.0,1.0968017578125,-1.1651611328125
78922,89.0,0.8966064453125,-1.1962890625
78923,93.0,0.5908203125,-1.229248046875
78924,95.0,0.3070068359375,-1.2591552734375
78925,97.0,0.1409912109375,-1.28997802734375
78926,98.0,0.0738525390625,-1.31927490234375
78927,98.0,0.050048828125,-1.34765625
78928,98.0,0.0360107421875,-1.37542724609375
78929,96.0,0.01953125,-1.40411376953125
78930,96.0,-0.0115966796875,-1.4306640625
78931,95.0,-0.0506591796875,-1.45782470703125
78932,93.0,-0.0775146484375,-1.48406982421875
78933,92.0,-0.09033203125,-1.51092529296875
78934,90.0,-0.096435546875,-1.53717041015625
78935,90.0,-0.0909423828125,-1.56158447265625
78936,88.0,-0.0750732421875,-1.58660888671875
78937,87.0,-0.059814453125,-1.612548828125
78938,85.0,-0.0665283203125,-1.63665771484375
78939,84.0,-0.078125,-1.6619873046875
78940,83.0,-0.0726318359375,-1.68701171875
78941,82.0,-0.0518798828125,-1.71234130859375
78942,81.0,-0.0421142578125,-1.73736572265625
78943,80.0,-0.0433349609375,-1.7633056640625
78944,80.0,-0.0421142578125,-1.79046630859375
78945,79.0,-0.0360107421875,-1.81854248046875
78946,79.0,-0.03662109375,-1.84783935546875
78947,79.0,-0.0335693359375,-1.875
78948,78.0,-0.0250244140625,-1.903076171875
78949,78.0,-0.0128173828125,-1.93115234375
78950,78.0,-0.008544921875,-1.95892333984375
78951,78.0,-0.0128173828125,-1.98516845703125
78952,78.0,-0.0042724609375,-2.012939453125
78953,77.0,0.008544921875,-2.04010009765625
78954,77.0,0.0103759765625,-2.06787109375
78955,77.0,0.008544921875,-2.0947265625
78956,77.0,0.0152587890625,-2.12066650390625
78957,76.0,0.0311279296875,-2.14324951171875
78958,75.0,0.040283203125,-2.15972900390625
78959,74.0,0.0494384765625,-2.166748046875
78960,74.0,0.0628662109375,-2.1600341796875
78961,73.0,0.0762939453125,-2.1343994140625
78962,72.0,0.076904296875,-2.0843505859375
78963,71.0,0.0701904296875,-2.00775146484375
78964,71.0,0.0726318359375,-1.90032958984375
78965,71.0,0.08056640625,-1.76177978515625
78966,71.0,0.0836181640625,-1.59271240234375
78967,71.0,0.084228515625,-1.3970947265625
78968,71.0,0.0946044921875,-1.17889404296875
78969,71.0,0.1025390625,-0.946044921875
78970,71.0,0.09521484375,-0.704345703125
78971,71.0,0.084228515625,-0.45867919921875
78972,70.0,0.0830078125,-0.21942138671875
78973,71.0,0.0897216796875,0.01068115234375
78974,71.0,0.0921630859375,0.22491455078125
78975,71.0,0.091552734375,0.4217529296875
78976,71.0,0.0958251953125,0.59844970703125
78977,71.0,0.1007080078125,0.753173828125
78978,71.0,0.0927734375,0.887451171875
78979,71.0,0.0738525390625,1.00006103515625
78980,71.0,0.0506591796875,1.09527587890625
78981,71.0,0.0360107421875,1.17340087890625
78982,71.0,0.020751953125,1.2371826171875
78983,71.0,0.0048828125,1.2896728515625
78984,71.0,0.0042724609375,1.331787109375
78985,70.0,0.0030517578125,1.36749267578125
78986,71.0,-0.01220703125,1.39801025390625
78987,70.0,-0.0286865234375,1.42578125
78988,70.0,-0.032958984375,1.448974609375
78989,69.0,-0.0274658203125,1.47125244140625
78990,69.0,-0.030517578125,1.492919921875
78991,68.0,-0.037841796875,1.51458740234375
78992,68.0,-0.03173828125,1.5362548828125
78993,67.0,-0.0177001953125,1.55853271484375
78994,67.0,-0.01220703125,1.58203125
78995,67.0,-0.01708984375,1.6064453125
78996,66.0,-0.0189208984375,1.6314697265625
78997,66.0,-0.0164794921875,1.65618896484375
78998,65.0,-0.023193359375,1.68121337890625
78999,65.0,-0.029296875,1.705322265625
79000,64.0,-0.023193359375,1.72637939453125
79001,64.0,-0.0146484375,1.74530029296875
79002,63.0,-0.01953125,1.76177978515625
79003,63.0,-0.028076171875,1.7742919921875
79004,63.0,-0.0286865234375,1.7816162109375
79005,63.0,-0.023193359375,1.78558349609375
79006,62.0,-0.0238037109375,1.78619384765625
79007,62.0,-0.028076171875,1.78436279296875
79008,62.0,-0.0311279296875,1.7767333984375
79009,62.0,-0.032958984375,1.766357421875
79010,61.0,-0.0457763671875,1.75323486328125
79011,61.0,-0.054931640625,1.73797607421875
79012,61.0,-0.0518798828125,1.719970703125
79013,61.0,-0.040283203125,1.7010498046875
79014,61.0,-0.0439453125,1.68121337890625
79015,60.0,-0.0555419921875,1.66229248046875
79016,61.0,-0.0604248046875,1.6424560546875
79017,60.0,-0.0537109375,1.62322998046875
79018,60.0,-0.0537109375,1.60491943359375
79019,60.0,-0.050048828125,1.588134765625
79020,60.0,-0.0457763671875,1.572265625
79021,59.0,-0.0408935546875,1.55548095703125
79022,59.0,-0.05126953125,1.5411376953125
79023,60.0,-0.068359375,1.5252685546875
79024,59.0,-0.069580078125,1.51092529296875
79025,59.0,-0.0640869140625,1.4971923828125
79026,59.0,-0.067138671875,1.4837646484375
79027,59.0,-0.0732421875,1.47247314453125
79028,58.0,-0.0738525390625,1.4605712890625
79029,59.0,-0.07080078125,1.4495849609375
79030,58.0,-0.07568359375,1.439208984375
79031,58.0,-0.0823974609375,1.42791748046875
79032,58.0,-0.0775146484375,1.4166259765625
79033,58.0,-0.074462890625,1.40289306640625
79034,58.0,-0.0811767578125,1.38885498046875
79035,57.0,-0.0897216796875,1.3726806640625
79036,58.0,-0.089111328125,1.353759765625
79037,57.0,-0.081787109375,1.33209228515625
79038,57.0,-0.074462890625,1.307373046875
79039,57.0,-0.0677490234375,1.28143310546875
79040,57.0,-0.0616455078125,1.25244140625
79041,56.0,-0.0555419921875,1.22161865234375
79042,57.0,-0.0616455078125,1.19110107421875
79043,57.0,-0.0701904296875,1.156005859375
79044,56.0,-0.0689697265625,1.121826171875
79045,55.0,-0.0665283203125,1.083984375
79046,56.0,-0.0732421875,1.04461669921875
79047,56.0,-0.084228515625,1.005859375
79048,56.0,-0.0897216796875,0.963134765625
79049,56.0,-0.0897216796875,0.92010498046875
79050,55.0,-0.0921630859375,0.875244140625
79051,55.0,-0.096435546875,0.8306884765625
79052,55.0,-0.087890625,0.78338623046875
79053,54.0,-0.074462890625,0.73883056640625
79054,54.0,-0.0762939453125,0.693359375
79055,54.0,-0.087890625,0.64788818359375
79056,54.0,-0.09521484375,0.6036376953125
79057,54.0,-0.09033203125,0.55908203125
79058,54.0,-0.0872802734375,0.51727294921875
79059,54.0,-0.0830078125,0.47637939453125
79060,54.0,-0.078125,0.4351806640625
79061,53.0,-0.074462890625,0.39703369140625
79062,53.0,-0.0799560546875,0.35919189453125
79063,53.0,-0.0860595703125,0.322265625
79064,53.0,-0.0848388671875,0.28472900390625
